YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
74 06 15 09 147 10.8 99.0 99.00 99.00 99.00 999 1006.0  06.2 999.0 999.0 99.0
74 06 15 12 114 14.3 99.0 99.00 99.00 99.00 999 1001.0  06.5 999.0 999.0 99.0
74 06 15 15 131 15.0 99.0 99.00 99.00 99.00 999 0996.0  06.0 999.0 999.0 99.0
74 06 15 18 126 15.2 99.0 99.00 99.00 99.00 999 0994.0  05.1 999.0 999.0 99.0
74 06 15 21 233 14.3 99.0 99.00 99.00 99.00 999 0994.0  06.5 999.0 999.0 99.0
74 06 16 00 168 08.4 99.0 99.00 99.00 99.00 999 0998.0  07.1 999.0 999.0 99.0
74 06 16 03 140 08.6 99.0 99.00 99.00 99.00 999 0999.0  06.9 999.0 999.0 99.0
74 06 16 06 204 10.2 99.0 99.00 99.00 99.00 999 1001.0  06.7 999.0 999.0 99.0
74 06 16 09 167 10.4 99.0 99.00 99.00 99.00 999 1004.0  06.5 999.0 999.0 99.0
74 06 16 12 215 08.8 99.0 99.00 99.00 99.00 999 1005.0  06.7 999.0 999.0 99.0
74 06 16 15 224 08.5 99.0 99.00 99.00 99.00 999 1007.0  06.4 999.0 999.0 99.0
74 06 16 18 222 06.3 99.0 99.00 99.00 99.00 999 1009.0  07.0 999.0 999.0 99.0
74 06 16 21 197 08.0 99.0 99.00 99.00 99.00 999 1010.0  07.4 999.0 999.0 99.0
74 06 17 00 198 07.7 99.0 99.00 99.00 99.00 999 1011.0  07.6 999.0 999.0 99.0
74 06 17 03 211 06.0 99.0 99.00 99.00 99.00 999 1011.0  06.9 999.0 999.0 99.0
74 06 17 06 157 04.7 99.0 99.00 99.00 99.00 999 1012.0  06.4 999.0 999.0 99.0
74 06 17 09 220 04.3 99.0 99.00 99.00 99.00 999 1012.0  06.3 999.0 999.0 99.0
74 06 17 12 226 05.5 99.0 99.00 99.00 99.00 999 1012.0  06.1 999.0 999.0 99.0
74 06 17 15 252 04.2 99.0 99.00 99.00 99.00 999 1012.0  06.4 999.0 999.0 99.0
74 06 17 18 212 07.7 99.0 99.00 99.00 99.00 999 1014.0  07.6 999.0 999.0 99.0
74 06 17 21 204 04.1 99.0 99.00 99.00 99.00 999 1014.0  08.4 999.0 999.0 99.0
74 06 18 00 242 09.5 99.0 99.00 99.00 99.00 999 1015.0  08.2 999.0 999.0 99.0
74 06 18 03 252 03.2 99.0 99.00 99.00 99.00 999 1015.0  07.7 999.0 999.0 99.0
74 06 18 06 219 09.5 99.0 99.00 99.00 99.00 999 1016.0  06.9 999.0 999.0 99.0
74 06 18 09 227 03.2 99.0 99.00 99.00 99.00 999 1016.0  07.0 999.0 999.0 99.0
74 06 18 12 250 03.8 99.0 99.00 99.00 99.00 999 1016.0  07.1 999.0 999.0 99.0
74 06 18 15 226 04.3 99.0 99.00 99.00 99.00 999 1017.0  07.2 999.0 999.0 99.0
74 06 18 18 230 02.6 99.0 99.00 99.00 99.00 999 1016.0  08.1 999.0 999.0 99.0
74 06 18 21 223 04.9 99.0 99.00 99.00 99.00 999 1016.0  08.9 999.0 999.0 99.0
74 06 19 00 209 04.1 99.0 99.00 99.00 99.00 999 1016.0  08.9 999.0 999.0 99.0
74 06 19 03 218 03.6 99.0 99.00 99.00 99.00 999 1015.0  08.0 999.0 999.0 99.0
74 06 19 06 227 02.7 99.0 99.00 99.00 99.00 999 1015.0  07.4 999.0 999.0 99.0
74 06 19 09 218 05.8 99.0 99.00 99.00 99.00 999 1015.0  07.2 999.0 999.0 99.0
74 06 19 12 999 99.0 99.0 99.00 99.00 99.00 999 1014.0  06.1 999.0 999.0 99.0
74 06 19 15 999 99.0 99.0 99.00 99.00 99.00 999 1014.0  06.7 999.0 999.0 99.0
74 06 19 18 128 02.8 99.0 99.00 99.00 99.00 999 1013.0  08.3 999.0 999.0 99.0
74 06 19 21 999 99.0 99.0 99.00 99.00 99.00 999 1013.0  13.0 999.0 999.0 99.0
74 06 20 00 050 12.4 99.0 99.00 99.00 99.00 999 1013.0  12.1 999.0 999.0 99.0
74 06 20 03 024 11.1 99.0 99.00 99.00 99.00 999 1013.0  10.9 999.0 999.0 99.0
74 06 20 06 037 18.0 99.0 99.00 99.00 99.00 999 1012.0  08.5 999.0 999.0 99.0
74 06 20 09 320 04.0 99.0 99.00 99.00 99.00 999 1013.0  08.0 999.0 999.0 99.0
74 06 20 12 312 04.9 99.0 99.00 99.00 99.00 999 1013.0  07.9 999.0 999.0 99.0
74 06 20 15 999 99.0 99.0 99.00 99.00 99.00 999 1014.0  09.6 999.0 999.0 99.0
74 06 20 18 012 01.8 99.0 99.00 99.00 99.00 999 1015.0  09.3 999.0 999.0 99.0
74 06 20 21 999 99.0 99.0 99.00 99.00 99.00 999 1016.0  12.0 999.0 999.0 99.0
74 06 21 00 299 02.1 99.0 99.00 99.00 99.00 999 1017.0  11.3 999.0 999.0 99.0
74 06 21 03 299 03.6 99.0 99.00 99.00 99.00 999 1018.0  10.2 999.0 999.0 99.0
74 06 21 06 295 11.1 99.0 99.00 99.00 99.00 999 1019.0  09.3 999.0 999.0 99.0
74 06 21 09 266 02.7 99.0 99.00 99.00 99.00 999 1020.0  09.1 999.0 999.0 99.0
74 06 21 12 286 03.8 99.0 99.00 99.00 99.00 999 1020.0  08.7 999.0 999.0 99.0
74 06 21 15 258 03.5 99.0 99.00 99.00 99.00 999 1020.0  09.0 999.0 999.0 99.0
74 06 21 18 285 03.1 99.0 99.00 99.00 99.00 999 1021.0  09.4 999.0 999.0 99.0
74 06 21 21 292 03.1 99.0 99.00 99.00 99.00 999 1021.0  08.7 999.0 999.0 99.0
74 06 22 00 267 03.7 99.0 99.00 99.00 99.00 999 1021.0  10.4 999.0 999.0 99.0
74 06 22 03 999 99.0 99.0 99.00 99.00 99.00 999 1020.0  10.5 999.0 999.0 99.0
74 06 22 06 289 04.0 99.0 99.00 99.00 99.00 999 1020.0  09.0 999.0 999.0 99.0
74 06 22 09 244 05.4 99.0 99.00 99.00 99.00 999 1020.0  08.4 999.0 999.0 99.0
74 06 22 12 273 05.8 99.0 99.00 99.00 99.00 999 1019.0  08.5 999.0 999.0 99.0
74 06 22 15 261 04.7 99.0 99.00 99.00 99.00 999 1019.0  08.6 999.0 999.0 99.0
74 06 22 18 256 05.8 99.0 99.00 99.00 99.00 999 1019.0  09.2 999.0 999.0 99.0
74 06 22 21 265 07.1 99.0 99.00 99.00 99.00 999 1017.0  09.3 999.0 999.0 99.0
74 06 23 00 243 07.4 99.0 99.00 99.00 99.00 999 1017.0  08.9 999.0 999.0 99.0
74 06 23 03 252 08.2 99.0 99.00 99.00 99.00 999 1016.0  08.3 999.0 999.0 99.0
74 06 23 06 253 07.0 99.0 99.00 99.00 99.00 999 1015.0  08.3 999.0 999.0 99.0
74 06 23 09 272 07.7 99.0 99.00 99.00 99.00 999 1014.0  08.8 999.0 999.0 99.0
74 06 23 12 265 09.2 99.0 99.00 99.00 99.00 999 1013.0  08.6 999.0 999.0 99.0
74 06 23 15 290 09.2 99.0 99.00 99.00 99.00 999 1012.0  08.0 999.0 999.0 99.0
74 06 23 18 270 09.9 99.0 99.00 99.00 99.00 999 1011.0  07.9 999.0 999.0 99.0
74 06 23 21 236 08.9 99.0 99.00 99.00 99.00 999 1012.0  07.7 999.0 999.0 99.0
74 06 24 00 202 08.1 99.0 99.00 99.00 99.00 999 1011.0  07.9 999.0 999.0 99.0
74 06 24 03 195 06.8 99.0 99.00 99.00 99.00 999 1012.0  07.8 999.0 999.0 99.0
74 06 24 06 136 06.0 99.0 99.00 99.00 99.00 999 1010.0  07.8 999.0 999.0 99.0
74 06 24 09 154 10.6 99.0 99.00 99.00 99.00 999 1009.0  07.9 999.0 999.0 99.0
74 06 24 12 175 11.1 99.0 99.00 99.00 99.00 999 1006.0  07.7 999.0 999.0 99.0
74 06 24 15 157 12.5 99.0 99.00 99.00 99.00 999 1003.0  07.6 999.0 999.0 99.0
74 06 24 18 154 09.7 99.0 99.00 99.00 99.00 999 1000.0  07.7 999.0 999.0 99.0
74 06 24 21 201 05.9 99.0 99.00 99.00 99.00 999 0999.0  07.9 999.0 999.0 99.0
74 06 25 00 205 06.7 99.0 99.00 99.00 99.00 999 0999.0  07.8 999.0 999.0 99.0
74 06 25 03 228 03.9 99.0 99.00 99.00 99.00 999 0996.0  08.3 999.0 999.0 99.0
74 06 25 06 249 04.4 99.0 99.00 99.00 99.00 999 0996.0  07.4 999.0 999.0 99.0
74 06 25 09 311 12.5 99.0 99.00 99.00 99.00 999 0994.0  07.3 999.0 999.0 99.0
74 06 25 12 338 03.9 99.0 99.00 99.00 99.00 999 0992.0  07.7 999.0 999.0 99.0
74 06 25 15 003 07.1 99.0 99.00 99.00 99.00 999 0991.0  08.2 999.0 999.0 99.0
74 06 25 18 999 99.0 99.0 99.00 99.00 99.00 999 0992.0  09.6 999.0 999.0 99.0
74 06 25 21 049 02.1 99.0 99.00 99.00 99.00 999 0993.0  10.5 999.0 999.0 99.0
74 06 26 00 061 04.1 99.0 99.00 99.00 99.00 999 0993.0  10.0 999.0 999.0 99.0
74 06 26 03 044 07.4 99.0 99.00 99.00 99.00 999 0994.0  08.9 999.0 999.0 99.0
74 06 26 06 026 08.7 99.0 99.00 99.00 99.00 999 0996.0  08.7 999.0 999.0 99.0
74 06 26 09 095 06.0 99.0 99.00 99.00 99.00 999 0998.0  08.2 999.0 999.0 99.0
74 06 26 12 061 05.6 99.0 99.00 99.00 99.00 999 1002.0  07.9 999.0 999.0 99.0
74 06 26 15 042 08.5 99.0 99.00 99.00 99.00 999 1002.0  08.2 999.0 999.0 99.0
74 06 26 18 015 02.9 99.0 99.00 99.00 99.00 999 1004.0  09.7 999.0 999.0 99.0
74 06 26 21 022 04.7 99.0 99.00 99.00 99.00 999 1006.0  10.2 999.0 999.0 99.0
74 06 27 00 064 05.1 99.0 99.00 99.00 99.00 999 1006.0  09.5 999.0 999.0 99.0
74 06 27 03 097 03.9 99.0 99.00 99.00 99.00 999 1006.0  09.6 999.0 999.0 99.0
74 06 27 06 074 03.7 99.0 99.00 99.00 99.00 999 1007.0  08.6 999.0 999.0 99.0
74 06 27 09 034 03.6 99.0 99.00 99.00 99.00 999 1009.0  08.1 999.0 999.0 99.0
74 06 27 12 083 03.5 99.0 99.00 99.00 99.00 999 9999.0  08.2 999.0 999.0 99.0
74 06 27 15 053 03.1 99.0 99.00 99.00 99.00 999 1009.0  08.7 999.0 999.0 99.0
74 12 03 05 999 05.1 99.0 01.50 99.00 99.00 999 1000.1  02.8 999.0 999.0 99.0
74 12 03 06 999 05.7 99.0 01.50 99.00 99.00 999 1000.2  02.6 999.0 999.0 99.0
74 12 03 07 999 07.7 99.0 01.50 99.00 99.00 999 1000.2  02.4 999.0 999.0 99.0
74 12 03 08 999 06.7 99.0 01.50 99.00 99.00 999 0999.9  02.5 999.0 999.0 99.0
74 12 03 09 999 07.2 99.0 01.50 99.00 99.00 999 0999.8  02.6 999.0 999.0 99.0
74 12 03 10 999 06.7 99.0 01.50 99.00 99.00 999 0999.3  02.5 999.0 999.0 99.0
74 12 03 11 999 07.7 99.0 01.50 99.00 99.00 999 0998.9  02.8 999.0 999.0 99.0
74 12 03 12 999 07.2 99.0 01.50 99.00 99.00 999 0998.6  02.4 999.0 999.0 99.0
74 12 03 13 999 07.7 99.0 01.50 99.00 99.00 999 0998.2  02.3 999.0 999.0 99.0
74 12 03 14 999 06.7 99.0 01.50 99.00 99.00 999 0997.7  02.9 999.0 999.0 99.0
74 12 03 15 999 08.2 99.0 01.50 99.00 99.00 999 0997.4  02.8 999.0 999.0 99.0
74 12 03 16 999 06.7 99.0 01.50 99.00 99.00 999 0997.3  03.0 999.0 999.0 99.0
74 12 03 17 999 05.7 99.0 01.50 99.00 99.00 999 0996.8  02.7 999.0 999.0 99.0
74 12 03 18 999 05.7 99.0 01.50 99.00 99.00 999 0996.8  02.8 999.0 999.0 99.0
74 12 03 19 999 07.2 99.0 01.50 99.00 99.00 999 0996.7  03.4 999.0 999.0 99.0
74 12 03 20 999 07.7 99.0 01.50 99.00 99.00 999 0996.8  03.4 999.0 999.0 99.0
74 12 03 21 999 07.7 99.0 01.50 99.00 99.00 999 0996.5  03.6 999.0 999.0 99.0
74 12 03 22 999 07.2 99.0 01.50 99.00 99.00 999 0996.0  04.1 999.0 999.0 99.0
74 12 03 23 999 07.2 99.0 01.50 99.00 99.00 999 0995.8  03.9 999.0 999.0 99.0
74 12 04 00 999 07.2 99.0 01.50 99.00 99.00 999 0995.4  04.0 999.0 999.0 99.0
74 12 04 03 999 07.7 99.0 01.50 99.00 99.00 999 0994.3  03.9 999.0 999.0 99.0
74 12 04 06 999 07.7 99.0 01.50 99.00 99.00 999 0993.5  03.6 999.0 999.0 99.0
74 12 04 09 999 08.2 99.0 02.00 99.00 99.00 999 0992.2  03.7 999.0 999.0 99.0
74 12 04 12 999 09.8 99.0 02.00 99.00 99.00 999 0989.7  03.7 999.0 999.0 99.0
74 12 04 15 999 10.3 99.0 02.50 99.00 99.00 999 0987.1  03.5 999.0 999.0 99.0
74 12 04 18 999 11.3 99.0 02.50 99.00 99.00 999 0984.7  03.9 999.0 999.0 99.0
74 12 04 21 999 14.9 99.0 03.00 99.00 99.00 999 0982.0  04.3 999.0 999.0 99.0
74 12 05 00 999 09.8 99.0 03.50 99.00 99.00 999 0981.4  04.8 999.0 999.0 99.0
74 12 05 03 999 07.7 99.0 03.50 99.00 99.00 999 0982.3  05.1 999.0 999.0 99.0
74 12 05 06 999 08.2 99.0 03.00 99.00 99.00 999 0983.7  05.3 999.0 999.0 99.0
74 12 05 09 999 08.7 99.0 03.00 99.00 99.00 999 0985.5  05.1 999.0 999.0 99.0
74 12 05 12 999 08.2 99.0 03.00 99.00 99.00 999 0986.9  05.1 999.0 999.0 99.0
74 12 05 15 999 06.7 99.0 03.50 99.00 99.00 999 0988.3  05.6 999.0 999.0 99.0
74 12 05 18 999 06.2 99.0 03.00 99.00 99.00 999 0989.9  05.7 999.0 999.0 99.0
74 12 05 21 999 05.1 99.0 03.00 99.00 99.00 999 0990.1  05.3 999.0 999.0 99.0
74 12 06 00 999 07.2 99.0 02.50 99.00 99.00 999 0989.0  05.0 999.0 999.0 99.0
74 12 06 03 999 07.2 99.0 02.50 99.00 99.00 999 0988.4  03.7 999.0 999.0 99.0
74 12 06 06 999 10.3 99.0 02.00 99.00 99.00 999 0988.2  03.4 999.0 999.0 99.0
74 12 06 09 999 08.7 99.0 02.50 99.00 99.00 999 0989.5  03.7 999.0 999.0 99.0
74 12 06 12 999 07.7 99.0 02.50 99.00 99.00 999 0991.1  04.3 999.0 999.0 99.0
74 12 06 15 999 06.7 99.0 03.00 99.00 99.00 999 0993.0  04.4 999.0 999.0 99.0
74 12 06 18 999 05.1 99.0 02.50 99.00 99.00 999 0994.6  04.3 999.0 999.0 99.0
74 12 06 21 999 05.1 99.0 02.00 99.00 99.00 999 0996.7  05.0 999.0 999.0 99.0
74 12 07 00 999 02.6 99.0 02.00 99.00 99.00 999 0996.0  04.5 999.0 999.0 99.0
74 12 07 03 999 06.2 99.0 02.00 99.00 99.00 999 0994.0  04.1 999.0 999.0 99.0
74 12 07 06 999 09.3 99.0 02.00 99.00 99.00 999 0990.9  03.6 999.0 999.0 99.0
74 12 07 09 999 12.3 99.0 02.50 99.00 99.00 999 0985.8  03.9 999.0 999.0 99.0
74 12 07 12 999 13.4 99.0 03.00 99.00 99.00 999 0978.6  02.6 999.0 999.0 99.0
74 12 07 15 999 13.9 99.0 03.50 99.00 99.00 999 0972.9  02.9 999.0 999.0 99.0
74 12 07 18 999 09.8 99.0 04.00 99.00 99.00 999 0972.6  04.0 999.0 999.0 99.0
74 12 07 21 999 11.8 99.0 03.50 99.00 99.00 999 0974.2  04.4 999.0 999.0 99.0
74 12 08 00 999 13.4 99.0 03.50 99.00 99.00 999 0976.6  04.6 999.0 999.0 99.0
74 12 08 03 999 12.9 99.0 03.50 99.00 99.00 999 0979.8  05.0 999.0 999.0 99.0
74 12 08 06 999 13.9 99.0 04.00 99.00 99.00 999 0982.5  04.6 999.0 999.0 99.0
74 12 08 09 999 12.3 99.0 04.00 99.00 99.00 999 0985.8  04.0 999.0 999.0 99.0
74 12 08 12 999 10.8 99.0 04.00 99.00 99.00 999 0987.6  03.8 999.0 999.0 99.0
74 12 08 15 999 07.7 99.0 03.50 99.00 99.00 999 0986.4  04.0 999.0 999.0 99.0
74 12 08 18 999 09.3 99.0 03.50 99.00 99.00 999 0984.4  04.7 999.0 999.0 99.0
74 12 08 21 999 12.3 99.0 03.50 99.00 99.00 999 0982.5  04.4 999.0 999.0 99.0
74 12 09 00 999 12.9 99.0 04.00 99.00 99.00 999 0979.7  04.3 999.0 999.0 99.0
74 12 09 03 999 12.3 99.0 03.50 99.00 99.00 999 0979.0  04.9 999.0 999.0 99.0
74 12 09 06 999 05.1 99.0 04.00 99.00 99.00 999 0981.7  04.5 999.0 999.0 99.0
74 12 09 09 999 07.7 99.0 04.00 99.00 99.00 999 0984.6  04.9 999.0 999.0 99.0
74 12 09 12 999 10.3 99.0 04.00 99.00 99.00 999 0987.5  05.0 999.0 999.0 99.0
74 12 09 15 999 10.3 99.0 03.50 99.00 99.00 999 0990.5  05.0 999.0 999.0 99.0
74 12 09 18 999 09.3 99.0 03.50 99.00 99.00 999 0993.3  05.1 999.0 999.0 99.0
74 12 09 21 999 08.2 99.0 04.00 99.00 99.00 999 0995.4  04.9 999.0 999.0 99.0
74 12 10 00 999 06.7 99.0 03.50 99.00 99.00 999 0996.7  04.3 999.0 999.0 99.0
74 12 10 03 999 04.6 99.0 03.00 99.00 99.00 999 0995.7  03.5 999.0 999.0 99.0
74 12 10 06 999 00.5 99.0 03.50 99.00 99.00 999 0994.8  02.5 999.0 999.0 99.0
74 12 10 09 999 02.1 99.0 03.00 99.00 99.00 999 0993.5  02.6 999.0 999.0 99.0
74 12 10 12 999 05.7 99.0 02.50 99.00 99.00 999 0992.4  03.1 999.0 999.0 99.0
74 12 10 15 999 06.7 99.0 02.50 99.00 99.00 999 0991.0  03.5 999.0 999.0 99.0
74 12 10 18 999 07.2 99.0 02.50 99.00 99.00 999 0989.9  03.1 999.0 999.0 99.0
74 12 10 21 999 06.7 99.0 02.00 99.00 99.00 999 0989.5  03.8 999.0 999.0 99.0
74 12 11 00 999 05.7 99.0 02.00 99.00 99.00 999 0989.8  04.3 999.0 999.0 99.0
74 12 11 03 999 06.7 99.0 02.00 99.00 99.00 999 0990.8  04.8 999.0 999.0 99.0
74 12 11 06 999 06.7 99.0 02.50 99.00 99.00 999 0991.8  04.6 999.0 999.0 99.0
74 12 11 09 999 06.7 99.0 02.50 99.00 99.00 999 0992.7  04.5 999.0 999.0 99.0
74 12 11 12 999 06.7 99.0 02.50 99.00 99.00 999 0993.5  04.6 999.0 999.0 99.0
74 12 11 15 999 08.7 99.0 02.50 99.00 99.00 999 0992.9  04.5 999.0 999.0 99.0
74 12 11 18 999 06.2 99.0 03.00 99.00 99.00 999 0993.0  03.6 999.0 999.0 99.0
74 12 11 21 999 08.2 99.0 03.00 99.00 99.00 999 0993.9  04.2 999.0 999.0 99.0
74 12 12 00 999 07.7 99.0 03.00 99.00 99.00 999 0994.0  02.8 999.0 999.0 99.0
74 12 12 03 999 05.7 99.0 03.50 99.00 99.00 999 0994.8  04.4 999.0 999.0 99.0
74 12 12 06 999 05.7 99.0 04.00 99.00 99.00 999 0996.0  04.7 999.0 999.0 99.0
74 12 12 09 999 06.7 99.0 03.50 99.00 99.00 999 0997.1  04.5 999.0 999.0 99.0
74 12 12 12 999 05.7 99.0 04.00 99.00 99.00 999 0998.1  04.1 999.0 999.0 99.0
74 12 12 15 999 06.7 99.0 04.00 99.00 99.00 999 0998.6  04.1 999.0 999.0 99.0
74 12 12 18 999 06.7 99.0 04.50 99.00 99.00 999 0999.1  04.2 999.0 999.0 99.0
74 12 12 21 999 05.1 99.0 04.00 99.00 99.00 999 0999.1  04.6 999.0 999.0 99.0
74 12 13 00 999 06.7 99.0 03.50 99.00 99.00 999 0997.3  04.5 999.0 999.0 99.0
74 12 13 03 999 06.2 99.0 03.00 99.00 99.00 999 0995.4  02.4 999.0 999.0 99.0
74 12 13 06 999 06.7 99.0 03.00 99.00 99.00 999 0993.8  02.6 999.0 999.0 99.0
74 12 13 09 999 04.6 99.0 03.50 99.00 99.00 999 0992.4  03.6 999.0 999.0 99.0
74 12 13 12 999 02.1 99.0 03.50 99.00 99.00 999 0992.0  01.7 999.0 999.0 99.0
74 12 13 15 999 03.1 99.0 02.00 99.00 99.00 999 0992.1  01.5 999.0 999.0 99.0
74 12 13 18 999 04.6 99.0 02.50 99.00 99.00 999 0993.2  02.2 999.0 999.0 99.0
74 12 13 21 999 04.1 99.0 02.50 99.00 99.00 999 0995.6  01.4 999.0 999.0 99.0
74 12 14 00 999 04.6 99.0 02.50 99.00 99.00 999 0996.7  02.3 999.0 999.0 99.0
74 12 14 03 999 10.3 99.0 03.50 99.00 99.00 999 0998.6  03.1 999.0 999.0 99.0
74 12 14 06 999 10.8 99.0 03.50 99.00 99.00 999 1000.1  03.1 999.0 999.0 99.0
74 12 14 09 999 09.8 99.0 03.00 99.00 99.00 999 1001.2  03.1 999.0 999.0 99.0
74 12 14 12 999 09.8 99.0 03.50 99.00 99.00 999 1002.9  02.5 999.0 999.0 99.0
74 12 14 15 999 07.7 99.0 03.00 99.00 99.00 999 1003.2  02.7 999.0 999.0 99.0
74 12 14 18 999 04.6 99.0 03.00 99.00 99.00 999 1003.6  02.3 999.0 999.0 99.0
74 12 14 21 999 05.7 99.0 02.50 99.00 99.00 999 1004.8  03.1 999.0 999.0 99.0
74 12 15 00 999 04.1 99.0 03.00 99.00 99.00 999 1004.2  02.7 999.0 999.0 99.0
74 12 15 03 999 03.1 99.0 02.50 99.00 99.00 999 1004.7  01.8 999.0 999.0 99.0
74 12 15 06 999 03.6 99.0 02.50 99.00 99.00 999 1006.0  02.0 999.0 999.0 99.0
74 12 15 09 999 03.1 99.0 02.50 99.00 99.00 999 1005.5  02.1 999.0 999.0 99.0
74 12 15 12 999 01.5 99.0 02.00 99.00 99.00 999 1004.8  01.9 999.0 999.0 99.0
74 12 15 15 999 00.5 99.0 02.00 99.00 99.00 999 1003.8  01.3 999.0 999.0 99.0
74 12 15 18 999 01.5 99.0 01.50 99.00 99.00 999 1002.6  01.6 999.0 999.0 99.0
74 12 15 21 999 00.5 99.0 01.50 99.00 99.00 999 1001.9  02.7 999.0 999.0 99.0
74 12 16 00 999 04.6 99.0 01.00 99.00 99.00 999 1000.7  01.8 999.0 999.0 99.0
74 12 16 03 999 06.7 99.0 01.50 99.00 99.00 999 1001.2  01.3 999.0 999.0 99.0
74 12 16 06 999 09.3 99.0 02.00 99.00 99.00 999 1000.8  00.9 999.0 999.0 99.0
74 12 16 09 999 08.7 99.0 02.00 99.00 99.00 999 1002.0  01.4 999.0 999.0 99.0
74 12 16 12 999 13.4 99.0 03.00 99.00 99.00 999 1003.3  00.8 999.0 999.0 99.0
74 12 16 15 999 11.3 99.0 03.50 99.00 99.00 999 1004.3  01.4 999.0 999.0 99.0
74 12 16 18 999 12.3 99.0 03.50 99.00 99.00 999 1003.8  01.9 999.0 999.0 99.0
74 12 16 21 999 12.3 99.0 03.50 99.00 99.00 999 1004.3  02.5 999.0 999.0 99.0
74 12 17 00 999 08.7 99.0 03.00 99.00 99.00 999 1004.3  02.4 999.0 999.0 99.0
74 12 17 03 999 05.1 99.0 02.50 99.00 99.00 999 1002.6  02.5 999.0 999.0 99.0
74 12 17 06 999 05.7 99.0 02.00 99.00 99.00 999 0998.5  02.5 999.0 999.0 99.0
74 12 17 09 999 07.7 99.0 02.00 99.00 99.00 999 0991.4  01.7 999.0 999.0 99.0
74 12 17 12 999 06.2 99.0 03.50 99.00 99.00 999 0984.2  02.7 999.0 999.0 99.0
74 12 17 15 999 09.3 99.0 03.50 99.00 99.00 999 0978.4  04.0 999.0 999.0 99.0
74 12 17 18 999 07.7 99.0 03.50 99.00 99.00 999 0975.0  04.3 999.0 999.0 99.0
74 12 17 21 999 04.6 99.0 03.50 99.00 99.00 999 0973.2  04.5 999.0 999.0 99.0
74 12 18 00 999 00.5 99.0 03.50 99.00 99.00 999 0971.9  04.6 999.0 999.0 99.0
74 12 18 03 999 01.5 99.0 03.50 99.00 99.00 999 0972.1  04.3 999.0 999.0 99.0
74 12 18 06 999 05.1 99.0 03.50 99.00 99.00 999 0972.9  04.0 999.0 999.0 99.0
74 12 18 09 999 06.7 99.0 03.50 99.00 99.00 999 0974.5  04.0 999.0 999.0 99.0
74 12 18 12 999 06.2 99.0 04.50 99.00 99.00 999 0976.5  04.3 999.0 999.0 99.0
74 12 18 15 999 09.3 99.0 04.00 99.00 99.00 999 0978.5  04.2 999.0 999.0 99.0
74 12 18 18 999 10.3 99.0 05.00 99.00 99.00 999 0980.7  04.3 999.0 999.0 99.0
74 12 18 21 999 10.8 99.0 05.00 99.00 99.00 999 0982.7  03.9 999.0 999.0 99.0
74 12 19 00 999 07.7 99.0 05.50 99.00 99.00 999 0984.5  04.4 999.0 999.0 99.0
74 12 19 03 999 08.2 99.0 05.50 99.00 99.00 999 0986.2  04.3 999.0 999.0 99.0
74 12 19 06 999 07.2 99.0 05.50 99.00 99.00 999 0988.4  03.7 999.0 999.0 99.0
74 12 19 09 999 06.7 99.0 04.00 99.00 99.00 999 0990.3  02.7 999.0 999.0 99.0
74 12 19 12 999 04.1 99.0 04.50 99.00 99.00 999 0991.5  02.2 999.0 999.0 99.0
74 12 19 15 999 02.6 99.0 04.00 99.00 99.00 999 0991.1  02.2 999.0 999.0 99.0
74 12 19 18 999 01.0 99.0 03.50 99.00 99.00 999 0991.4  02.4 999.0 999.0 99.0
74 12 19 21 999 05.1 99.0 03.50 99.00 99.00 999 0992.0  02.8 999.0 999.0 99.0
74 12 20 00 999 05.1 99.0 03.00 99.00 99.00 999 0991.9  02.7 999.0 999.0 99.0
74 12 20 03 999 07.7 99.0 03.00 99.00 99.00 999 0992.7  01.9 999.0 999.0 99.0
74 12 20 06 999 08.7 99.0 02.50 99.00 99.00 999 0994.2  01.0 999.0 999.0 99.0
74 12 20 09 999 08.2 99.0 02.50 99.00 99.00 999 0995.5  01.2 999.0 999.0 99.0
74 12 20 12 999 10.3 99.0 03.00 99.00 99.00 999 0996.5 -00.5 999.0 999.0 99.0
74 12 20 15 999 09.3 99.0 03.00 99.00 99.00 999 0996.7  00.0 999.0 999.0 99.0
74 12 20 18 999 07.7 99.0 03.00 99.00 99.00 999 0997.3 -00.1 999.0 999.0 99.0
74 12 20 21 999 10.3 99.0 03.00 99.00 99.00 999 0998.4 -00.2 999.0 999.0 99.0
74 12 21 00 999 07.7 99.0 02.50 99.00 99.00 999 0999.3  00.0 999.0 999.0 99.0
74 12 21 03 999 07.2 99.0 03.00 99.00 99.00 999 1000.9 -01.2 999.0 999.0 99.0
74 12 21 06 999 06.7 99.0 03.00 99.00 99.00 999 1003.2 -01.2 999.0 999.0 99.0
74 12 21 09 999 07.7 99.0 03.00 99.00 99.00 999 1007.3 -00.2 999.0 999.0 99.0
74 12 21 12 999 08.2 99.0 03.50 99.00 99.00 999 1010.8 -00.3 999.0 999.0 99.0
74 12 21 15 999 07.7 99.0 04.00 99.00 99.00 999 1012.2  00.5 999.0 999.0 99.0
74 12 21 18 999 08.7 99.0 04.00 99.00 99.00 999 1014.5  01.4 999.0 999.0 99.0
74 12 21 21 999 06.2 99.0 03.00 99.00 99.00 999 1016.2  02.6 999.0 999.0 99.0
