#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 11 16 22 50 999 99.0 99.0  4.09 10.81  7.79 999 1008.4 999.0   8.5 999.0 99.0 99.00
2014 11 16 23 50 999 99.0 99.0  3.87 12.12  7.92 999 1009.1 999.0   8.5 999.0 99.0 99.00
2014 11 17 00 50 999 99.0 99.0  3.71 11.43  7.71 999 1010.3 999.0   8.5 999.0 99.0 99.00
2014 11 17 01 50 999 99.0 99.0  3.89  9.09  7.71 999 1011.3 999.0   8.5 999.0 99.0 99.00
2014 11 17 02 50 999 99.0 99.0  3.41 12.12  7.45 999 1012.6 999.0   8.5 999.0 99.0 99.00
2014 11 17 03 50 999 99.0 99.0  3.12 10.81  7.45 999 1013.6 999.0   8.5 999.0 99.0 99.00
2014 11 17 04 50 999 99.0 99.0  3.18 12.12  7.56 999 1014.5 999.0   8.5 999.0 99.0 99.00
2014 11 17 05 50 999 99.0 99.0  3.24 12.12  7.35 999 1015.4 999.0   8.5 999.0 99.0 99.00
2014 11 17 06 50 999 99.0 99.0  2.92 11.43  6.78 999 1016.3 999.0   8.4 999.0 99.0 99.00
2014 11 17 07 50 999 99.0 99.0  3.23 11.43  7.16 999 1017.0 999.0   8.5 999.0 99.0 99.00
2014 11 17 08 50 999 99.0 99.0  3.38 12.12  7.38 999 1017.7 999.0   8.4 999.0 99.0 99.00
2014 11 17 09 50 999 99.0 99.0  3.28 12.90  7.55 999 1018.3 999.0   8.4 999.0 99.0 99.00
2014 11 17 10 50 999 99.0 99.0  3.54 12.12  7.60 999 1018.6 999.0   8.4 999.0 99.0 99.00
2014 11 17 11 50 999 99.0 99.0  3.30 11.43  7.24 999 1018.7 999.0   8.4 999.0 99.0 99.00
2014 11 17 12 50 999 99.0 99.0  3.24 10.81  7.26 999 1019.0 999.0   8.5 999.0 99.0 99.00
2014 11 17 13 50 999 99.0 99.0  3.02 10.00  6.72 999 1018.9 999.0   8.5 999.0 99.0 99.00
2014 11 17 14 50 999 99.0 99.0  3.10 10.00  6.94 999 1018.4 999.0   8.5 999.0 99.0 99.00
2014 11 17 15 50 999 99.0 99.0  2.81  9.09  6.69 999 1018.0 999.0   8.5 999.0 99.0 99.00
2014 11 17 16 50 999 99.0 99.0  2.95 10.00  7.02 999 1017.4 999.0   8.4 999.0 99.0 99.00
2014 11 17 17 50 999 99.0 99.0  2.73  9.09  6.71 999 1016.4 999.0   8.4 999.0 99.0 99.00
2014 11 17 18 50 999 99.0 99.0  2.52 12.12  6.44 999 1016.3 999.0   8.4 999.0 99.0 99.00
2014 11 17 19 50 999 99.0 99.0  2.63 10.81  6.22 999 1015.6 999.0   8.4 999.0 99.0 99.00
2014 11 17 20 50 999 99.0 99.0  2.94  9.09  6.50 999 1014.3 999.0   8.4 999.0 99.0 99.00
2014 11 17 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.6 999.0   8.4 999.0 99.0 99.00
2014 11 17 22 50 999 99.0 99.0  3.01 11.43  5.94 999 1010.9 999.0   8.4 999.0 99.0 99.00
2014 11 17 23 50 999 99.0 99.0  2.91  5.88  5.61 999 1008.9 999.0   8.4 999.0 99.0 99.00
2014 11 18 00 50 999 99.0 99.0  3.11  6.67  5.72 999 1007.6 999.0   8.4 999.0 99.0 99.00
2014 11 18 01 50 999 99.0 99.0  3.06  7.14  5.43 999 1005.9 999.0   8.4 999.0 99.0 99.00
2014 11 18 02 50 999 99.0 99.0  3.38  6.67  5.72 999 1004.5 999.0   8.4 999.0 99.0 99.00
2014 11 18 03 50 999 99.0 99.0  3.84  7.14  6.19 999 1003.2 999.0   8.4 999.0 99.0 99.00
2014 11 18 04 50 999 99.0 99.0  3.80  8.33  5.95 999 1001.7 999.0   8.4 999.0 99.0 99.00
2014 11 18 05 50 999 99.0 99.0  3.80  7.69  6.16 999 1000.7 999.0   8.5 999.0 99.0 99.00
2014 11 18 06 50 999 99.0 99.0  4.19  9.09  6.48 999  999.4 999.0   8.5 999.0 99.0 99.00
2014 11 18 07 50 999 99.0 99.0  4.32  8.33  6.66 999  997.9 999.0   8.4 999.0 99.0 99.00
2014 11 18 08 50 999 99.0 99.0  3.98  8.33  6.41 999  995.5 999.0   8.4 999.0 99.0 99.00
2014 11 18 09 50 999 99.0 99.0  4.41  9.09  6.71 999  993.3 999.0   8.4 999.0 99.0 99.00
2014 11 18 10 50 999 99.0 99.0  4.68  9.09  6.93 999  990.8 999.0   8.4 999.0 99.0 99.00
2014 11 18 11 50 999 99.0 99.0  4.84 10.00  6.86 999  988.6 999.0   8.4 999.0 99.0 99.00
2014 11 18 12 50 999 99.0 99.0  5.10 10.00  7.10 999  986.6 999.0   8.4 999.0 99.0 99.00
2014 11 18 13 50 999 99.0 99.0  5.16 10.81  6.99 999  984.7 999.0   8.4 999.0 99.0 99.00
2014 11 18 14 50 999 99.0 99.0  5.16 10.81  7.16 999  983.3 999.0   8.5 999.0 99.0 99.00
2014 11 18 15 50 999 99.0 99.0  6.19 10.81  7.77 999  982.3 999.0   8.5 999.0 99.0 99.00
2014 11 18 16 50 999 99.0 99.0  5.48 10.81  7.54 999  982.7 999.0   8.5 999.0 99.0 99.00
2014 11 18 17 50 999 99.0 99.0  5.39 12.12  8.05 999  984.3 999.0   8.5 999.0 99.0 99.00
2014 11 18 18 50 999 99.0 99.0  4.84 12.12  7.64 999  986.1 999.0   8.5 999.0 99.0 99.00
2014 11 18 19 50 999 99.0 99.0  5.15 12.12  7.43 999  988.3 999.0   8.5 999.0 99.0 99.00
2014 11 18 20 50 999 99.0 99.0  4.90 11.43  7.45 999  990.6 999.0   8.5 999.0 99.0 99.00
2014 11 18 21 50 999 99.0 99.0  5.49 11.43  7.62 999  992.9 999.0   8.4 999.0 99.0 99.00
2014 11 18 22 50 999 99.0 99.0  5.36 11.43  7.54 999  994.3 999.0   8.4 999.0 99.0 99.00
2014 11 18 23 50 999 99.0 99.0  5.17 11.43  7.45 999  995.9 999.0   8.4 999.0 99.0 99.00
2014 11 19 00 50 999 99.0 99.0  4.76 10.81  7.40 999  997.4 999.0   8.4 999.0 99.0 99.00
2014 11 19 01 50 999 99.0 99.0  4.98  9.09  7.56 999  999.2 999.0   8.4 999.0 99.0 99.00
2014 11 19 02 50 999 99.0 99.0  4.91  9.09  7.41 999 1000.4 999.0   8.4 999.0 99.0 99.00
2014 11 19 03 50 999 99.0 99.0  5.54 10.00  7.92 999 1001.7 999.0   8.4 999.0 99.0 99.00
2014 11 19 04 50 999 99.0 99.0  5.25 10.81  7.93 999 1002.7 999.0   8.4 999.0 99.0 99.00
2014 11 19 05 50 999 99.0 99.0  5.08 10.81  7.97 999 1003.6 999.0   8.4 999.0 99.0 99.00
2014 11 19 06 50 999 99.0 99.0  5.63 13.79  8.34 999 1004.2 999.0   8.4 999.0 99.0 99.00
2014 11 19 07 50 999 99.0 99.0  5.07 11.43  8.28 999 1004.8 999.0   8.4 999.0 99.0 99.00
2014 11 19 08 50 999 99.0 99.0  3.92 12.12  7.17 999 1005.8 999.0   8.4 999.0 99.0 99.00
2014 11 19 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.7 999.0   8.5 999.0 99.0 99.00
2014 11 19 10 50 999 99.0 99.0  4.78 10.81  7.87 999 1005.9 999.0   8.5 999.0 99.0 99.00
2014 11 19 11 50 999 99.0 99.0  4.63 10.81  7.70 999 1006.1 999.0   8.4 999.0 99.0 99.00
2014 11 19 12 50 999 99.0 99.0  4.27 10.81  7.29 999 1006.2 999.0   8.4 999.0 99.0 99.00
2014 11 19 13 50 999 99.0 99.0  3.97 10.81  7.24 999 1006.6 999.0   8.4 999.0 99.0 99.00
2014 11 19 14 50 999 99.0 99.0  3.91 12.90  7.27 999 1006.7 999.0   8.4 999.0 99.0 99.00
2014 11 19 15 50 999 99.0 99.0  3.98 10.00  7.61 999 1006.8 999.0   8.4 999.0 99.0 99.00
2014 11 19 16 50 999 99.0 99.0  3.48 10.81  7.39 999 1006.8 999.0   8.4 999.0 99.0 99.00
2014 11 19 17 50 999 99.0 99.0  3.95 12.90  8.05 999 1006.7 999.0   8.4 999.0 99.0 99.00
2014 11 19 18 50 999 99.0 99.0  4.06 12.90  8.45 999 1007.1 999.0   8.4 999.0 99.0 99.00
2014 11 19 19 50 999 99.0 99.0  3.91 12.12  8.36 999 1007.2 999.0   8.4 999.0 99.0 99.00
2014 11 19 20 50 999 99.0 99.0  3.71 10.00  8.26 999 1007.0 999.0   8.4 999.0 99.0 99.00
2014 11 19 21 50 999 99.0 99.0  3.62 12.90  7.97 999 1006.6 999.0   8.4 999.0 99.0 99.00
2014 11 19 22 50 999 99.0 99.0  3.42 11.43  7.69 999 1006.0 999.0   8.4 999.0 99.0 99.00
2014 11 19 23 50 999 99.0 99.0  3.50 12.12  7.97 999 1005.4 999.0   8.4 999.0 99.0 99.00
2014 11 20 00 50 999 99.0 99.0  3.36 12.12  7.61 999 1004.9 999.0   8.4 999.0 99.0 99.00
2014 11 20 01 50 999 99.0 99.0  3.29  9.09  7.35 999 1004.0 999.0   8.4 999.0 99.0 99.00
2014 11 20 02 50 999 99.0 99.0  2.90 12.12  6.93 999 1003.3 999.0   8.4 999.0 99.0 99.00
2014 11 20 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.1 999.0   8.4 999.0 99.0 99.00
2014 11 20 04 50 999 99.0 99.0  2.80 10.00  6.43 999 1000.8 999.0   8.4 999.0 99.0 99.00
2014 11 20 05 50 999 99.0 99.0  2.64 11.43  6.02 999  999.3 999.0   8.4 999.0 99.0 99.00
2014 11 20 06 50 999 99.0 99.0  2.71  9.09  6.05 999  998.6 999.0   8.4 999.0 99.0 99.00
2014 11 20 07 50 999 99.0 99.0  2.64 10.00  6.11 999  997.8 999.0   8.4 999.0 99.0 99.00
2014 11 20 08 50 999 99.0 99.0  2.77 10.00  6.09 999  997.1 999.0   8.4 999.0 99.0 99.00
2014 11 20 09 50 999 99.0 99.0  2.84  9.09  6.12 999  996.0 999.0   8.4 999.0 99.0 99.00
2014 11 20 10 50 999 99.0 99.0  2.74 10.00  5.82 999  994.5 999.0   8.4 999.0 99.0 99.00
2014 11 20 11 50 999 99.0 99.0  3.28  9.09  5.96 999  992.7 999.0   8.4 999.0 99.0 99.00
2014 11 20 12 50 999 99.0 99.0 99.00 99.00 99.00 999  991.2 999.0   8.4 999.0 99.0 99.00
2014 11 20 13 50 999 99.0 99.0  4.10  7.69  6.26 999  989.3 999.0   8.4 999.0 99.0 99.00
2014 11 20 14 50 999 99.0 99.0  4.48  8.33  6.45 999  987.8 999.0   8.4 999.0 99.0 99.00
2014 11 20 15 50 999 99.0 99.0  4.90  8.33  6.72 999  986.2 999.0   8.4 999.0 99.0 99.00
2014 11 20 16 50 999 99.0 99.0  4.57  9.09  6.60 999  984.4 999.0   8.4 999.0 99.0 99.00
2014 11 20 17 50 999 99.0 99.0  5.12  8.33  7.06 999  983.3 999.0   8.4 999.0 99.0 99.00
2014 11 20 18 50 999 99.0 99.0  5.81 10.00  7.46 999  982.6 999.0   8.3 999.0 99.0 99.00
2014 11 20 19 50 999 99.0 99.0  6.42 10.00  7.72 999  981.6 999.0   8.2 999.0 99.0 99.00
2014 11 20 20 50 999 99.0 99.0  6.19 11.43  8.12 999  980.6 999.0   8.1 999.0 99.0 99.00
2014 11 20 21 50 999 99.0 99.0  5.42 10.81  7.59 999  979.7 999.0   8.1 999.0 99.0 99.00
2014 11 20 22 50 999 99.0 99.0  6.09 11.43  7.70 999  979.1 999.0   8.0 999.0 99.0 99.00
2014 11 20 23 50 999 99.0 99.0  6.46 10.81  8.26 999  978.4 999.0   8.0 999.0 99.0 99.00
2014 11 21 00 50 999 99.0 99.0  7.79 11.43  8.96 999  978.1 999.0   8.0 999.0 99.0 99.00
2014 11 21 01 50 999 99.0 99.0  6.47 11.43  8.70 999  978.1 999.0   8.0 999.0 99.0 99.00
2014 11 21 02 50 999 99.0 99.0  6.10 11.43  8.43 999  978.0 999.0   8.1 999.0 99.0 99.00
2014 11 21 03 50 999 99.0 99.0  6.15 11.43  8.74 999  977.8 999.0   8.1 999.0 99.0 99.00
2014 11 21 04 50 999 99.0 99.0  6.99 13.79  9.85 999  977.5 999.0   8.1 999.0 99.0 99.00
2014 11 21 05 50 999 99.0 99.0  6.74 16.00  9.52 999  977.0 999.0   8.1 999.0 99.0 99.00
2014 11 21 06 50 999 99.0 99.0  7.69 14.81 10.47 999  976.8 999.0   8.1 999.0 99.0 99.00
2014 11 21 07 50 999 99.0 99.0  6.63 14.81  9.92 999  976.9 999.0   8.1 999.0 99.0 99.00
2014 11 21 08 50 999 99.0 99.0  6.42 16.00  9.79 999  976.7 999.0   8.1 999.0 99.0 99.00
2014 11 21 09 50 999 99.0 99.0  6.36 13.79  9.76 999  976.7 999.0   8.0 999.0 99.0 99.00
2014 11 21 10 50 999 99.0 99.0  7.26 16.00 10.32 999  976.3 999.0   8.0 999.0 99.0 99.00
2014 11 21 11 50 999 99.0 99.0  6.03 13.79  9.51 999  976.1 999.0   8.0 999.0 99.0 99.00
2014 11 21 12 50 999 99.0 99.0  5.60 11.43  9.11 999  976.3 999.0   8.1 999.0 99.0 99.00
2014 11 21 13 50 999 99.0 99.0  5.78 14.81  9.02 999  976.2 999.0   8.1 999.0 99.0 99.00
2014 11 21 14 50 999 99.0 99.0  6.08 13.79  9.46 999  975.8 999.0   8.1 999.0 99.0 99.00
2014 11 21 15 50 999 99.0 99.0  5.62 13.79  8.92 999  975.9 999.0   8.2 999.0 99.0 99.00
2014 11 21 16 50 999 99.0 99.0  5.18 12.90  8.60 999  976.0 999.0   8.3 999.0 99.0 99.00
2014 11 21 17 50 999 99.0 99.0  6.03 13.79  9.03 999  976.3 999.0   8.3 999.0 99.0 99.00
2014 11 21 18 50 999 99.0 99.0  5.47 13.79  8.88 999  976.8 999.0   8.3 999.0 99.0 99.00
2014 11 21 19 50 999 99.0 99.0  4.86 13.79  8.48 999  976.9 999.0   8.4 999.0 99.0 99.00
2014 11 21 20 50 999 99.0 99.0  4.72 12.90  8.50 999  977.1 999.0   8.3 999.0 99.0 99.00
2014 11 21 21 50 999 99.0 99.0  5.07 12.90  9.11 999  977.1 999.0   8.3 999.0 99.0 99.00
2014 11 21 22 50 999 99.0 99.0  4.94 12.90  9.06 999  977.2 999.0   8.3 999.0 99.0 99.00
2014 11 21 23 50 999 99.0 99.0  4.87 12.90  9.10 999  977.3 999.0   8.2 999.0 99.0 99.00
2014 11 22 00 50 999 99.0 99.0  4.90 12.90  8.36 999  977.7 999.0   8.2 999.0 99.0 99.00
2014 11 22 01 50 999 99.0 99.0  5.07 12.12  8.78 999  978.1 999.0   8.3 999.0 99.0 99.00
2014 11 22 02 50 999 99.0 99.0  5.03 12.12  8.64 999  978.4 999.0   8.2 999.0 99.0 99.00
2014 11 22 03 50 999 99.0 99.0  4.35 12.12  8.10 999  978.5 999.0   8.2 999.0 99.0 99.00
2014 11 22 04 50 999 99.0 99.0  4.99 12.90  8.66 999  978.4 999.0   8.2 999.0 99.0 99.00
2014 11 22 05 50 999 99.0 99.0  4.51 11.43  8.18 999  978.4 999.0   8.3 999.0 99.0 99.00
2014 11 22 06 50 999 99.0 99.0  4.04 11.43  7.33 999  978.6 999.0   8.4 999.0 99.0 99.00
2014 11 22 07 50 999 99.0 99.0  3.81 10.81  7.37 999  977.7 999.0   8.5 999.0 99.0 99.00
2014 11 22 08 50 999 99.0 99.0  3.62 12.12  6.68 999  978.3 999.0   8.5 999.0 99.0 99.00
2014 11 22 09 50 999 99.0 99.0  3.73 12.12  6.93 999  979.2 999.0   8.5 999.0 99.0 99.00
2014 11 22 10 50 999 99.0 99.0  3.75 12.12  7.01 999  979.9 999.0   8.4 999.0 99.0 99.00
2014 11 22 11 50 999 99.0 99.0  4.01 12.90  7.11 999  980.8 999.0   8.4 999.0 99.0 99.00
2014 11 22 12 50 999 99.0 99.0  4.15 12.12  7.25 999  981.7 999.0   8.3 999.0 99.0 99.00
2014 11 22 13 50 999 99.0 99.0  4.25 12.90  7.66 999  982.1 999.0   8.3 999.0 99.0 99.00
2014 11 22 14 50 999 99.0 99.0  4.52 12.90  7.85 999  982.8 999.0   8.2 999.0 99.0 99.00
2014 11 22 15 50 999 99.0 99.0  4.69 12.12  8.20 999  983.5 999.0   8.2 999.0 99.0 99.00
2014 11 22 16 50 999 99.0 99.0  4.65 12.12  8.22 999  984.0 999.0   8.3 999.0 99.0 99.00
2014 11 22 17 50 999 99.0 99.0  4.13 12.90  7.81 999  984.7 999.0   8.5 999.0 99.0 99.00
2014 11 22 18 50 999 99.0 99.0  4.38 12.90  7.91 999  985.5 999.0   8.4 999.0 99.0 99.00
2014 11 22 19 50 999 99.0 99.0  4.21 12.12  7.95 999  986.2 999.0   8.4 999.0 99.0 99.00
2014 11 22 20 50 999 99.0 99.0  3.82 12.12  7.62 999  986.8 999.0   8.3 999.0 99.0 99.00
2014 11 22 21 50 999 99.0 99.0  3.92 12.90  8.15 999  987.2 999.0   8.4 999.0 99.0 99.00
2014 11 22 22 50 999 99.0 99.0  3.53 12.90  7.60 999  987.5 999.0   8.4 999.0 99.0 99.00
2014 11 22 23 50 999 99.0 99.0  3.50 12.12  7.67 999  988.0 999.0   8.4 999.0 99.0 99.00
2014 11 23 00 50 999 99.0 99.0  3.42 12.12  7.76 999  988.3 999.0   8.3 999.0 99.0 99.00
2014 11 23 01 50 999 99.0 99.0  3.18 12.12  7.48 999  988.9 999.0   8.2 999.0 99.0 99.00
2014 11 23 02 50 999 99.0 99.0  3.51 10.81  7.64 999  989.2 999.0   8.2 999.0 99.0 99.00
2014 11 23 03 50 999 99.0 99.0  3.91 12.12  7.99 999  989.6 999.0   8.2 999.0 99.0 99.00
2014 11 23 04 50 999 99.0 99.0  3.48 12.90  7.67 999  990.0 999.0   8.4 999.0 99.0 99.00
2014 11 23 05 50 999 99.0 99.0  3.45 12.90  7.52 999  990.4 999.0   8.4 999.0 99.0 99.00
2014 11 23 06 50 999 99.0 99.0  3.10 12.90  7.26 999  990.8 999.0   8.4 999.0 99.0 99.00
2014 11 23 07 50 999 99.0 99.0  3.30 12.90  7.47 999  991.5 999.0   8.4 999.0 99.0 99.00
2014 11 23 08 50 999 99.0 99.0  3.16 12.12  7.05 999  991.9 999.0   8.3 999.0 99.0 99.00
2014 11 23 09 50 999 99.0 99.0  3.25 12.12  7.60 999  992.3 999.0   8.3 999.0 99.0 99.00
2014 11 23 10 50 999 99.0 99.0  3.14 12.90  7.13 999  992.4 999.0   8.3 999.0 99.0 99.00
2014 11 23 11 50 999 99.0 99.0  3.44 12.12  7.36 999  992.9 999.0   8.2 999.0 99.0 99.00
2014 11 23 12 50 999 99.0 99.0  3.23 11.43  7.50 999  993.2 999.0   8.3 999.0 99.0 99.00
2014 11 23 13 50 999 99.0 99.0  3.41 12.12  7.70 999  993.4 999.0   8.4 999.0 99.0 99.00
2014 11 23 14 50 999 99.0 99.0  3.41 11.43  7.08 999  993.6 999.0   8.3 999.0 99.0 99.00
2014 11 23 15 50 999 99.0 99.0  3.27 11.43  6.92 999  993.7 999.0   8.4 999.0 99.0 99.00
2014 11 23 16 50 999 99.0 99.0  3.74 12.90  7.03 999  993.9 999.0   8.4 999.0 99.0 99.00
2014 11 23 17 50 999 99.0 99.0  3.41 11.43  6.97 999  994.4 999.0   8.3 999.0 99.0 99.00
2014 11 23 18 50 999 99.0 99.0  3.12 11.43  6.46 999  995.1 999.0   8.3 999.0 99.0 99.00
2014 11 23 19 50 999 99.0 99.0  3.29 10.00  6.72 999  995.9 999.0   8.3 999.0 99.0 99.00
2014 11 23 20 50 999 99.0 99.0  3.24 10.81  6.74 999  996.5 999.0   8.3 999.0 99.0 99.00
2014 11 23 21 50 999 99.0 99.0  3.24 10.81  7.01 999  996.9 999.0   8.3 999.0 99.0 99.00
2014 11 23 22 50 999 99.0 99.0  2.76 12.90  6.94 999  997.2 999.0   8.3 999.0 99.0 99.00
2014 11 23 23 50 999 99.0 99.0  3.00 11.43  7.36 999  997.4 999.0   8.3 999.0 99.0 99.00
2014 11 24 00 50 999 99.0 99.0  3.05 11.43  7.53 999  997.8 999.0   8.2 999.0 99.0 99.00
2014 11 24 01 50 999 99.0 99.0  2.81 11.43  7.13 999  998.3 999.0   8.2 999.0 99.0 99.00
2014 11 24 02 50 999 99.0 99.0  2.96  9.09  7.34 999  998.9 999.0   8.2 999.0 99.0 99.00
2014 11 24 03 50 999 99.0 99.0  3.17 10.81  7.47 999  999.3 999.0   8.3 999.0 99.0 99.00
2014 11 24 04 50 999 99.0 99.0  3.13 11.43  7.39 999  999.7 999.0   8.3 999.0 99.0 99.00
2014 11 24 05 50 999 99.0 99.0  3.47 10.00  7.56 999 1000.2 999.0   8.3 999.0 99.0 99.00
2014 11 24 06 50 999 99.0 99.0  3.22 10.00  7.11 999 1000.5 999.0   8.3 999.0 99.0 99.00
2014 11 24 07 50 999 99.0 99.0  2.78 11.43  6.84 999 1000.7 999.0   8.3 999.0 99.0 99.00
2014 11 24 08 50 999 99.0 99.0  2.87 10.00  6.71 999 1001.1 999.0   8.4 999.0 99.0 99.00
2014 11 24 09 50 999 99.0 99.0  2.71 11.43  6.84 999 1001.2 999.0   8.4 999.0 99.0 99.00
2014 11 24 10 50 999 99.0 99.0  2.53 10.81  6.62 999 1001.5 999.0   8.4 999.0 99.0 99.00
2014 11 24 11 50 999 99.0 99.0  2.44 10.81  6.90 999 1001.9 999.0   8.3 999.0 99.0 99.00
2014 11 24 12 50 999 99.0 99.0  2.53 10.81  7.25 999 1002.2 999.0   8.3 999.0 99.0 99.00
2014 11 24 13 50 999 99.0 99.0  2.61 10.81  7.57 999 1002.3 999.0   8.2 999.0 99.0 99.00
2014 11 24 14 50 999 99.0 99.0  2.48 10.81  7.25 999 1002.6 999.0   8.2 999.0 99.0 99.00
2014 11 24 15 50 999 99.0 99.0  2.54 11.43  7.36 999 1002.9 999.0   8.2 999.0 99.0 99.00
2014 11 24 16 50 999 99.0 99.0  2.58 10.81  7.30 999 1003.5 999.0   8.2 999.0 99.0 99.00
2014 11 24 17 50 999 99.0 99.0  2.56  9.09  6.70 999 1004.0 999.0   8.2 999.0 99.0 99.00
2014 11 24 18 50 999 99.0 99.0  2.81 10.00  6.93 999 1004.7 999.0   8.3 999.0 99.0 99.00
2014 11 24 19 50 999 99.0 99.0  2.56 10.81  6.66 999 1005.4 999.0   8.3 999.0 99.0 99.00
2014 11 24 20 50 999 99.0 99.0  2.52 10.00  6.52 999 1006.0 999.0   8.4 999.0 99.0 99.00
2014 11 24 21 50 999 99.0 99.0  2.28 10.00  6.44 999 1006.3 999.0   8.4 999.0 99.0 99.00
2014 11 24 22 50 999 99.0 99.0  1.95 10.00  6.06 999 1006.6 999.0   8.4 999.0 99.0 99.00
2014 11 24 23 50 999 99.0 99.0  1.98 11.43  6.36 999 1006.8 999.0   8.4 999.0 99.0 99.00
2014 11 25 00 50 999 99.0 99.0  1.99 10.00  6.03 999 1007.4 999.0   8.4 999.0 99.0 99.00
2014 11 25 01 50 999 99.0 99.0  2.10 10.00  6.30 999 1008.0 999.0   8.4 999.0 99.0 99.00
2014 11 25 02 50 999 99.0 99.0  2.09 10.00  6.33 999 1008.7 999.0   8.4 999.0 99.0 99.00
2014 11 25 03 50 999 99.0 99.0  2.12 10.00  6.39 999 1009.5 999.0   8.4 999.0 99.0 99.00
2014 11 25 04 50 999 99.0 99.0  2.12  9.09  6.42 999 1010.5 999.0   8.4 999.0 99.0 99.00
2014 11 25 05 50 999 99.0 99.0  2.38 10.81  6.79 999 1011.2 999.0   8.3 999.0 99.0 99.00
2014 11 25 06 50 999 99.0 99.0  2.12  8.33  6.39 999 1011.8 999.0   8.3 999.0 99.0 99.00
2014 11 25 07 50 999 99.0 99.0  2.39  7.69  6.53 999 1012.6 999.0   8.3 999.0 99.0 99.00
2014 11 25 08 50 999 99.0 99.0  2.32  9.09  6.56 999 1013.3 999.0   8.3 999.0 99.0 99.00
2014 11 25 09 50 999 99.0 99.0  2.18  9.09  6.36 999 1014.2 999.0   8.3 999.0 99.0 99.00
2014 11 25 10 50 999 99.0 99.0  2.16  9.09  6.14 999 1014.6 999.0   8.4 999.0 99.0 99.00
2014 11 25 11 50 999 99.0 99.0  2.04  9.09  6.17 999 1015.3 999.0   8.4 999.0 99.0 99.00
2014 11 25 12 50 999 99.0 99.0  1.87  8.33  6.17 999 1016.0 999.0   8.4 999.0 99.0 99.00
2014 11 25 13 50 999 99.0 99.0  1.94  8.33  6.80 999 1016.6 999.0   8.4 999.0 99.0 99.00
2014 11 25 14 50 999 99.0 99.0  1.72  8.33  6.56 999 1017.7 999.0   8.4 999.0 99.0 99.00
2014 11 25 15 50 999 99.0 99.0  1.71  9.09  6.72 999 1018.4 999.0   8.4 999.0 99.0 99.00
2014 11 25 16 50 999 99.0 99.0  1.92 10.81  7.07 999 1019.4 999.0   8.4 999.0 99.0 99.00
2014 11 25 17 50 999 99.0 99.0  1.87  9.09  6.95 999 1020.4 999.0   8.4 999.0 99.0 99.00
2014 11 25 18 50 999 99.0 99.0  1.87 10.81  7.06 999 1021.4 999.0   8.3 999.0 99.0 99.00
2014 11 25 19 50 999 99.0 99.0  1.78  9.09  6.68 999 1022.3 999.0   8.3 999.0 99.0 99.00
2014 11 25 20 50 999 99.0 99.0  1.73  9.09  6.70 999 1023.0 999.0   8.3 999.0 99.0 99.00
2014 11 25 21 50 999 99.0 99.0  1.68  9.09  6.57 999 1023.3 999.0   8.3 999.0 99.0 99.00
2014 11 25 22 50 999 99.0 99.0  1.59 10.00  6.55 999 1023.2 999.0   8.4 999.0 99.0 99.00
2014 11 25 23 50 999 99.0 99.0  1.66  8.33  6.75 999 1023.5 999.0   8.4 999.0 99.0 99.00
2014 11 26 00 50 999 99.0 99.0  1.50  7.14  6.38 999 1024.0 999.0   8.4 999.0 99.0 99.00
2014 11 26 01 50 999 99.0 99.0  1.43  8.33  6.51 999 1024.4 999.0   8.4 999.0 99.0 99.00
2014 11 26 02 50 999 99.0 99.0  1.44  8.33  6.86 999 1024.8 999.0   8.4 999.0 99.0 99.00
2014 11 26 03 50 999 99.0 99.0  1.43  8.33  6.84 999 1025.3 999.0   8.4 999.0 99.0 99.00
2014 11 26 04 50 999 99.0 99.0  1.48 10.00  6.82 999 1025.7 999.0   8.4 999.0 99.0 99.00
2014 11 26 05 50 999 99.0 99.0  1.48  7.69  6.87 999 1025.8 999.0   8.4 999.0 99.0 99.00
2014 11 26 06 50 999 99.0 99.0  1.54  9.09  6.99 999 1026.2 999.0   8.4 999.0 99.0 99.00
2014 11 26 07 50 999 99.0 99.0  1.39  8.33  6.85 999 1026.5 999.0   8.4 999.0 99.0 99.00
2014 11 26 08 50 999 99.0 99.0  1.22  8.33  6.56 999 1026.2 999.0   8.4 999.0 99.0 99.00
2014 11 26 09 50 999 99.0 99.0  1.34  7.69  6.72 999 1026.5 999.0   8.3 999.0 99.0 99.00
2014 11 26 10 50 999 99.0 99.0  1.15  9.09  6.60 999 1026.3 999.0   8.4 999.0 99.0 99.00
2014 11 26 11 50 999 99.0 99.0  1.11  8.33  6.38 999 1026.2 999.0   8.4 999.0 99.0 99.00
2014 11 26 12 50 999 99.0 99.0  1.20  9.09  6.73 999 1026.0 999.0   8.4 999.0 99.0 99.00
2014 11 26 13 50 999 99.0 99.0  1.04  8.33  6.24 999 1025.4 999.0   8.4 999.0 99.0 99.00
2014 11 26 14 50 999 99.0 99.0  1.00  9.09  6.41 999 1025.3 999.0   8.4 999.0 99.0 99.00
