YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 10 10 00 271  6.9  8.0  1.08  9.09  4.97 999 1018.9   4.9   5.1 999.0 99.0 99.00
2005 01 10 11 00 261  5.6  6.4  0.99  9.09  4.90 999 1018.1   5.1   5.1 999.0 99.0 99.00
2005 01 10 12 00 262  5.4  6.6  1.07  9.09  4.86 999 1017.9   5.1   5.0 999.0 99.0 99.00
2005 01 10 13 00 256  6.2  7.4  1.07 10.00  4.88 999 1017.9   5.1   5.1 999.0 99.0 99.00
2005 01 10 14 00 256  7.1  8.4  1.06  9.09  4.80 999 1017.2   5.1   5.1 999.0 99.0 99.00
2005 01 10 15 00 257  7.6  8.8  1.12  5.88  4.62 999 1016.5   5.1   5.1 999.0 99.0 99.00
2005 01 10 16 00 270  7.4  8.6  1.18  4.00  4.69 999 1015.9   4.8   5.1 999.0 99.0 99.00
2005 01 10 17 00 277  7.0  7.9  1.20  4.17  4.68 999 1015.6   4.8   5.1 999.0 99.0 99.00
2005 01 10 18 00 268  6.6  7.9  1.11  4.17  4.58 999 1015.1   4.8   5.1 999.0 99.0 99.00
2005 01 10 19 00 274  6.1  7.4  1.11  4.55  4.48 999 1015.5   4.8   5.1 999.0 99.0 99.00
2005 01 10 20 00 266  5.0  5.9  1.17  4.35  4.56 999 1015.4   5.1   5.1 999.0 99.0 99.00
2005 01 10 21 00 278  5.0  6.4  1.06  4.35  4.80 999 1014.9   5.5   5.1 999.0 99.0 99.00
2005 01 10 22 00 280  6.0  7.3  1.16  4.55  4.72 999 1014.8   5.6   5.1 999.0 99.0 99.00
2005 01 10 23 00 298  8.0  9.6  1.23  6.25  4.84 999 1014.2   5.6   5.1 999.0 99.0 99.00
2005 01 11 00 00 296  7.7  9.4  1.42  4.55  4.73 999 1013.5   5.6   5.1 999.0 99.0 99.00
2005 01 11 01 00 289  8.8 10.3  1.48  6.67  4.92 999 9999.0   5.5   5.1 999.0 99.0 99.00
2005 01 11 02 00 305  8.9 10.3  1.77  6.67  4.96 999 1014.1   5.6   5.1 999.0 99.0 99.00
2005 01 11 03 00 305 10.6 12.4  2.00  6.67  5.09 999 1014.1   5.5   5.1 999.0 99.0 99.00
2005 01 11 04 00 303 10.2 13.2  2.10  5.56  5.21 999 1014.2   5.2   5.1 999.0 99.0 99.00
2005 01 11 05 00 307 10.2 12.1  2.21  6.67  5.45 999 1014.1   5.2   5.1 999.0 99.0 99.00
2005 01 11 06 00 302 10.2 12.4  2.16  5.88  5.45 999 1014.3   5.1   5.1 999.0 99.0 99.00
2005 01 11 07 00 300  9.3 11.4  2.15  8.33  5.53 999 1014.3   4.8   5.1 999.0 99.0 99.00
2005 01 11 08 00 304  9.6 11.1  2.25  8.33  5.90 999 1014.2   4.7   5.1 999.0 99.0 99.00
2005 01 11 09 00 304  9.0 10.8  2.29  7.14  5.70 999 1014.2   4.4   5.1 999.0 99.0 99.00
2005 01 11 10 00 301  8.6 10.7  2.36  8.33  5.73 999 1014.1   4.0   5.1 999.0 99.0 99.00
2005 01 11 11 00 308  8.7 10.5  2.27  8.33  5.75 999 1014.0   4.0   5.1 999.0 99.0 99.00
2005 01 11 12 00 310  8.1  9.6  2.25  8.33  5.86 999 1014.1   4.0   5.1 999.0 99.0 99.00
2005 01 11 13 00 308  8.3 10.0  2.29  8.33  5.83 999 1014.1   3.9   5.1 999.0 99.0 99.00
2005 01 11 14 00 302  9.2 10.7  2.35  8.33  5.94 999 1014.0   3.9   5.1 999.0 99.0 99.00
2005 01 11 15 00 320  8.3  9.9  2.03  7.69  5.53 999 1014.2   3.9   5.1 999.0 99.0 99.00
2005 01 11 16 00 319  8.0  9.5  2.16  7.69  5.93 999 1014.2   3.6   5.1 999.0 99.0 99.00
2005 01 11 17 00 323  6.9  8.6  2.12 12.50  6.01 999 1014.8   3.6   5.1 999.0 99.0 99.00
2005 01 11 18 00 322  5.3  6.6  2.14  6.25  5.97 999 1015.4   3.6   5.1 999.0 99.0 99.00
2005 01 11 19 00 328  5.0  6.2  1.93 11.11  6.07 999 1015.6   3.6   5.1 999.0 99.0 99.00
2005 01 11 20 00 344  2.8  4.2  2.00  7.14  6.00 999 1016.2   3.6   5.0 999.0 99.0 99.00
2005 01 11 21 00  26  3.4  4.7  1.90 11.11  6.14 999 1016.4   3.5   4.9 999.0 99.0 99.00
2005 01 11 22 00  31  3.7  4.7  1.79  7.14  5.93 999 1016.5   3.1   5.0 999.0 99.0 99.00
2005 01 11 23 00  48  3.4  4.9  2.13  7.69  6.32 999 1016.6   3.1   4.8 999.0 99.0 99.00
2005 01 12 00 00  33  3.3  5.0  1.91  7.69  6.23 999 1016.9   2.8   4.8 999.0 99.0 99.00
2005 01 12 01 00  66  2.6  4.0  2.00  7.14  6.40 999 1017.3   2.7   4.9 999.0 99.0 99.00
2005 01 12 02 00  62  3.1  4.3  1.84  7.14  6.26 999 1017.8   2.7   4.8 999.0 99.0 99.00
2005 01 12 03 00  71  1.7  2.8  1.85  7.14  6.21 999 1018.2   2.5   5.0 999.0 99.0 99.00
2005 01 12 04 00 102  2.1  3.2  1.94  7.14  6.25 999 1018.2   2.5   5.0 999.0 99.0 99.00
2005 01 12 05 00  76  1.7  3.1  1.88  7.69  6.12 999 1018.7   2.5   5.1 999.0 99.0 99.00
2005 01 12 06 00  97  2.7  3.9  1.89  7.14  6.30 999 1018.8   2.7   5.1 999.0 99.0 99.00
2005 01 12 07 00  98  2.7  3.7  1.87  7.69  6.26 999 1019.0   2.7   5.1 999.0 99.0 99.00
2005 01 12 08 00 111  2.9  4.0  1.93  7.69  6.15 999 1019.1   2.8   5.1 999.0 99.0 99.00
2005 01 12 09 00 118  3.3  4.4  1.93  7.69  6.35 999 1019.0   2.8   5.1 999.0 99.0 99.00
2005 01 12 10 00 115  3.5  4.5  1.82  7.14  6.32 999 1019.0   2.9   5.1 999.0 99.0 99.00
2005 01 12 11 00 116  3.3  4.0  1.89  7.14  6.33 999 1019.0   3.1   5.1 999.0 99.0 99.00
2005 01 12 12 00 114  3.8  4.9  1.82  8.33  6.62 999 1019.2   3.1   5.1 999.0 99.0 99.00
2005 01 12 13 00 115  5.2  6.4  1.92  8.33  6.89 999 1019.3   3.4   5.1 999.0 99.0 99.00
2005 01 12 14 00 143  1.9  2.7  2.01  8.33  6.88 999 1019.5   3.5   5.1 999.0 99.0 99.00
2005 01 12 15 00 144  1.8  3.3  1.73  9.09  6.60 999 1019.5   3.5   5.1 999.0 99.0 99.00
2005 01 12 16 00 163  2.1  2.7  1.70  9.09  6.71 999 1019.6   3.2   5.1 999.0 99.0 99.00
2005 01 12 17 00 180  1.9  2.6  1.67  7.69  6.55 999 1019.7   3.2   5.1 999.0 99.0 99.00
2005 01 12 18 00 186  1.8  2.9  1.75  9.09  6.66 999 1020.3   3.1   5.1 999.0 99.0 99.00
2005 01 12 19 00 153  1.8  2.5  1.87  9.09  6.76 999 1020.5   3.1   5.1 999.0 99.0 99.00
2005 01 12 20 00 149  2.4  3.1  1.82  8.33  6.35 999 1021.0   3.5   5.1 999.0 99.0 99.00
2005 01 12 21 00 150  2.1  2.7  1.76  8.33  6.13 999 1021.2   3.5   5.1 999.0 99.0 99.00
2005 01 12 22 00 169  2.0  2.9  1.66  6.25  6.04 999 1021.2   3.6   5.1 999.0 99.0 99.00
2005 01 12 23 00 174  1.8  2.5  1.68  8.33  6.07 999 1021.0   3.6   5.1 999.0 99.0 99.00
2005 01 13 00 00 206  2.1  3.2  1.52  7.69  5.79 999 1021.0   3.6   5.1 999.0 99.0 99.00
2005 01 13 01 00 206  1.1  1.9  1.56  7.69  6.15 999 1021.1   3.6   5.1 999.0 99.0 99.00
2005 01 13 02 00 213  1.4  2.2  1.51 14.29  6.47 999 1021.8   3.5   5.1 999.0 99.0 99.00
2005 01 13 03 00 187  2.1  3.9  1.36  6.67  6.28 999 1021.9   3.5   5.1 999.0 99.0 99.00
2005 01 13 04 00 210  1.2  1.8  1.39 14.29  6.43 999 1022.4   2.8   5.1 999.0 99.0 99.00
2005 01 13 05 00 114  1.8  2.3  1.59 12.50  6.99 999 1022.5   2.8   5.0 999.0 99.0 99.00
2005 01 13 06 00 159  1.0  1.7  1.64 12.50  6.98 999 1022.7   3.1   5.1 999.0 99.0 99.00
2005 01 13 07 00 161  2.0  2.6  1.52 12.50  6.43 999 1023.0   3.1   5.0 999.0 99.0 99.00
2005 01 13 08 00 132  2.0  2.6  1.68 12.50  6.37 999 1022.8   3.2   4.8 999.0 99.0 99.00
2005 01 13 09 00 131  1.5  2.6  1.63 12.50  6.03 999 1023.3   3.2   4.8 999.0 99.0 99.00
2005 01 13 10 00 118  3.0  4.0  1.72  6.67  6.17 999 1023.3   3.1   4.8 999.0 99.0 99.00
2005 01 13 11 00 120  1.9  2.8  1.73  6.67  6.08 999 1023.4   3.2   5.1 999.0 99.0 99.00
2005 01 13 12 00 169  1.9  2.8  1.80 12.50  6.17 999 1023.5   3.3   5.1 999.0 99.0 99.00
2005 01 13 13 00 144  1.7  2.5  1.63  5.26  5.82 999 1023.4   3.5   5.1 999.0 99.0 99.00
2005 01 13 14 00 158  1.2  1.9  1.67 12.50  6.14 999 1023.5   3.2   4.9 999.0 99.0 99.00
2005 01 13 15 00 119  1.5  2.3  1.54 12.50  6.06 999 1023.5   3.4   5.1 999.0 99.0 99.00
2005 01 13 16 00 131  2.5  3.2  1.66  7.14  6.34 999 1023.4   3.5   5.1 999.0 99.0 99.00
2005 01 13 17 00 128  3.7  4.4  1.66 11.11  6.51 999 1023.4   3.6   5.1 999.0 99.0 99.00
2005 01 13 18 00 113  3.8  4.6  1.57 11.11  6.44 999 1023.6   3.6   5.1 999.0 99.0 99.00
2005 01 13 19 00  64  4.9  5.9  1.48 11.11  6.10 999 1024.1   3.3   5.1 999.0 99.0 99.00
2005 01 13 20 00  92  4.8  5.9  1.51 11.11  6.27 999 1024.3   3.1   5.1 999.0 99.0 99.00
2005 01 13 21 00 106  5.1  6.0  1.49  7.14  5.94 999 1024.1   3.6   5.1 999.0 99.0 99.00
2005 01 13 22 00 108  5.9  7.7  1.50 11.11  5.60 999 1023.8   3.7   5.1 999.0 99.0 99.00
2005 01 13 23 00  92  6.1  7.6  1.50  6.67  5.62 999 1023.5   3.5   5.1 999.0 99.0 99.00
2005 01 14 00 00 103  6.0  7.2  1.37  5.88  5.63 999 1023.4   3.6   5.1 999.0 99.0 99.00
2005 01 14 01 00  96  4.3  5.3  1.36 11.11  5.84 999 1022.7   3.9   5.1 999.0 99.0 99.00
2005 01 14 02 00 112  5.5  6.9  1.46 11.11  5.87 999 1022.7   3.9   5.1 999.0 99.0 99.00
2005 01 14 03 00  96  6.3  7.7  1.34 10.00  5.62 999 1022.7   3.5   5.1 999.0 99.0 99.00
2005 01 14 04 00 104  5.8  7.2  1.49 11.11  5.83 999 1022.7   4.0   5.1 999.0 99.0 99.00
2005 01 14 05 00 104  6.1  7.2  1.54 11.11  5.76 999 1022.7   3.9   5.1 999.0 99.0 99.00
2005 01 14 06 00  96  5.6  6.5  1.64 10.00  6.17 999 1022.8   3.8   5.1 999.0 99.0 99.00
2005 01 14 07 00 116  5.7  7.0  1.60 10.00  6.14 999 1022.6   3.6   5.1 999.0 99.0 99.00
2005 01 14 08 00 109  6.7  7.9  1.53  9.09  6.02 999 1022.6   4.0   5.1 999.0 99.0 99.00
2005 01 14 09 00 104  4.7  5.7  1.71 10.00  6.07 999 1022.6   3.5   5.1 999.0 99.0 99.00
2005 01 14 10 00 102  6.7  7.8  1.73  8.33  6.25 999 1022.5   4.3   5.1 999.0 99.0 99.00
2005 01 14 11 00  99  7.0  8.7  1.71  8.33  5.88 999 1022.1   4.3   5.1 999.0 99.0 99.00
2005 01 14 12 00 114  8.1 10.7  1.67 11.11  5.71 999 1021.5   4.1   5.1 999.0 99.0 99.00
2005 01 14 13 00 107  8.0  9.4  1.77  8.33  5.69 999 1021.0   4.3   5.1 999.0 99.0 99.00
2005 01 14 14 00 113  8.3 10.1  1.87 11.11  5.62 999 1020.5   4.0   5.1 999.0 99.0 99.00
2005 01 14 15 00 116  9.2 11.0  2.01 11.11  5.70 999 1020.3   4.3   5.1 999.0 99.0 99.00
2005 01 14 16 00 108  9.3 11.7  2.18 11.11  5.74 999 1019.7   4.4   5.1 999.0 99.0 99.00
2005 01 14 17 00 112  9.6 12.1  2.33 10.00  5.82 999 1019.5   4.7   5.1 999.0 99.0 99.00
2005 01 14 18 00 110 10.3 13.4  2.67  7.14  6.06 999 1019.3   4.6   5.1 999.0 99.0 99.00
2005 01 14 19 00 107 10.2 12.1  2.46  7.14  5.73 999 1019.4   4.5   5.1 999.0 99.0 99.00
2005 01 14 20 00 109 11.1 13.4  2.81  6.67  6.11 999 1019.2   4.7   5.1 999.0 99.0 99.00
2005 01 14 21 00 110  9.8 11.7  2.70  7.14  6.01 999 1019.1   4.7   5.1 999.0 99.0 99.00
2005 01 14 22 00 105 11.2 13.5  2.87  7.14  5.96 999 1018.5   4.8   5.1 999.0 99.0 99.00
2005 01 14 23 00 105 10.4 12.8  2.77  7.14  5.98 999 1018.0   4.8   5.1 999.0 99.0 99.00
2005 01 15 00 00 103 10.2 13.2  2.69  7.14  5.94 999 1017.2   4.8   5.1 999.0 99.0 99.00
2005 01 15 01 00 108 10.5 13.2  2.98  7.14  6.18 999 1016.5   4.7   5.1 999.0 99.0 99.00
2005 01 15 02 00 107 10.4 12.4  2.99  7.14  6.33 999 1016.5   4.8   5.1 999.0 99.0 99.00
2005 01 15 03 00 111 10.5 12.7  3.36 14.29  7.05 999 1016.6   4.8   5.1 999.0 99.0 99.00
2005 01 15 04 00 109 11.1 13.3  3.39 14.29  7.06 999 1016.4   5.1   5.1 999.0 99.0 99.00
2005 01 15 05 00 114 12.2 14.3  3.96 14.29  7.54 999 1016.2   5.2   5.1 999.0 99.0 99.00
2005 01 15 06 00 108 11.6 14.3  3.84 12.50  7.27 999 1015.9   5.1   5.1 999.0 99.0 99.00
2005 01 15 07 00 107 11.5 13.9  4.28 12.50  7.57 999 1015.5   5.1   5.1 999.0 99.0 99.00
2005 01 15 08 00 107 10.9 13.7  4.61 12.50  7.98 999 1015.5   4.8   5.1 999.0 99.0 99.00
2005 01 15 09 00 104 11.0 13.2  4.35 12.50  7.71 999 1015.0   4.8   5.1 999.0 99.0 99.00
2005 01 15 10 00 103 11.0 12.9  4.19 11.11  7.46 999 1014.5   4.8   5.1 999.0 99.0 99.00
2005 01 15 11 00 104 10.5 12.8  4.47 12.50  7.83 999 1014.0   5.1   5.1 999.0 99.0 99.00
2005 01 15 12 00 103 10.7 13.0  4.93 12.50  8.17 999 1013.2   5.2   5.1 999.0 99.0 99.00
2005 01 15 13 00 115 10.9 12.8  4.41 12.50  7.73 999 1012.7   4.8   5.1 999.0 99.0 99.00
2005 01 15 14 00 101 11.4 13.7  4.35 12.50  7.85 999 1012.0   5.2   5.1 999.0 99.0 99.00
2005 01 15 15 00  98 11.1 14.5  5.30 12.50  8.55 999 1011.3   5.2   5.1 999.0 99.0 99.00
2005 01 15 16 00 103 10.3 13.0  4.29 12.50  7.82 999 1010.7   5.2   5.1 999.0 99.0 99.00
2005 01 15 17 00 106 11.1 13.8  4.47 12.50  7.82 999 1010.2   5.1   5.1 999.0 99.0 99.00
2005 01 15 18 00  99 12.2 14.9  4.57 12.50  7.67 999 1009.5   5.2   5.1 999.0 99.0 99.00
2005 01 15 19 00 101 12.3 15.0  4.43 12.50  7.37 999 1009.4   5.2   5.1 999.0 99.0 99.00
2005 01 15 20 00 101 12.0 14.6  4.54 11.11  7.58 999 1009.5   5.5   5.1 999.0 99.0 99.00
2005 01 15 21 00 101 12.6 15.4  4.72 11.11  7.88 999 1009.1   5.2   5.1 999.0 99.0 99.00
2005 01 15 22 00 102 11.4 13.5  5.08 12.50  8.11 999 1008.6   5.2   5.1 999.0 99.0 99.00
2005 01 15 23 00 100 11.7 15.0  4.86 12.50  7.82 999 1007.7   5.2   5.1 999.0 99.0 99.00
2005 01 16 00 00  95 11.0 13.5  4.84 12.50  7.96 999 1006.7   5.2   5.1 999.0 99.0 99.00
2005 01 16 01 00  97 11.4 14.2  4.64 11.11  7.94 999 1005.9   5.1   5.1 999.0 99.0 99.00
2005 01 16 02 00  98 12.1 14.7  5.16 11.11  8.15 999 1005.2   5.1   5.1 999.0 99.0 99.00
2005 01 16 03 00  96 11.8 14.0  5.57 12.50  8.45 999 1004.7   5.1   5.1 999.0 99.0 99.00
2005 01 16 04 00  99 11.9 14.3  5.16 12.50  8.33 999 1004.6   5.1   5.1 999.0 99.0 99.00
2005 01 16 05 00  99 11.3 14.2  5.26 12.50  8.18 999 1004.7   5.1   5.1 999.0 99.0 99.00
2005 01 16 06 00  99 11.7 14.2  4.94 11.11  8.04 999 1004.7   5.1   5.1 999.0 99.0 99.00
2005 01 16 07 00 100 12.1 15.4  5.88 12.50  8.92 999 1004.5   5.0   5.1 999.0 99.0 99.00
2005 01 16 08 00  96 11.8 15.0  5.55 12.50  8.46 999 1003.9   4.8   5.1 999.0 99.0 99.00
2005 01 16 09 00  90 11.1 14.7  6.06 12.50  9.16 999 1003.6   4.7   5.1 999.0 99.0 99.00
2005 01 16 10 00  94 10.8 13.2  5.48 12.50  8.55 999 1003.4   4.4   5.1 999.0 99.0 99.00
2005 01 16 11 00  89 11.1 14.6  5.09 12.50  8.23 999 1002.8   4.4   5.1 999.0 99.0 99.00
2005 01 16 12 00  90 11.3 14.5  5.57 12.50  8.60 999 1002.3   4.0   5.1 999.0 99.0 99.00
2005 01 16 13 00  84 10.8 13.7  5.50 12.50  8.29 999 1001.7   3.9   5.1 999.0 99.0 99.00
2005 01 16 14 00  80 12.2 14.6  5.07 12.50  8.18 999 1000.9   3.9   5.1 999.0 99.0 99.00
2005 01 16 15 00  79 11.9 15.0  4.73 12.50  7.88 999 1000.2   4.0   5.1 999.0 99.0 99.00
2005 01 16 16 00  86 11.8 13.9  5.25 12.50  8.28 999 1000.0   4.3   5.1 999.0 99.0 99.00
2005 01 16 17 00  80 10.9 13.5  4.69 12.50  7.82 999  999.6   4.1   5.1 999.0 99.0 99.00
2005 01 16 18 00  82 10.7 12.5  5.00 12.50  8.37 999  999.6   4.3   5.1 999.0 99.0 99.00
2005 01 16 19 00  80 10.5 13.0  4.68 12.50  8.42 999  998.8   4.3   5.1 999.0 99.0 99.00
2005 01 16 20 00  85 10.7 13.5  4.94 12.50  8.58 999  998.9   4.3   5.1 999.0 99.0 99.00
2005 01 16 21 00  82  9.6 11.9  4.58 20.00  8.49 999  998.4   4.3   5.1 999.0 99.0 99.00
2005 01 16 22 00  76 10.2 12.6  4.37 11.11  8.15 999  997.2   4.4   5.1 999.0 99.0 99.00
2005 01 16 23 00  74 10.5 13.0  4.92 12.50  8.77 999  996.1   4.6   5.1 999.0 99.0 99.00
2005 01 17 00 00  77 11.0 13.9  4.48 12.50  8.17 999  995.9   4.6   5.1 999.0 99.0 99.00
2005 01 17 01 00  79 11.0 13.3  4.75 12.50  8.78 999  994.8   4.7   5.1 999.0 99.0 99.00
2005 01 17 02 00  75 11.5 14.3  4.59 12.50  8.25 999  993.8   4.7   5.1 999.0 99.0 99.00
2005 01 17 03 00  76 11.6 14.5  4.83 12.50  8.20 999  993.3   4.4   5.1 999.0 99.0 99.00
2005 01 17 04 00  80 11.3 14.3  4.37 12.50  7.89 999  993.1   4.4   5.1 999.0 99.0 99.00
2005 01 17 05 00  70 11.0 14.0  4.18 12.50  7.96 999  992.5   4.7   5.1 999.0 99.0 99.00
2005 01 17 06 00  75 10.5 12.8  4.46 12.50  7.96 999  992.2   4.7   5.1 999.0 99.0 99.00
2005 01 17 07 00  67 11.3 13.5  4.09 12.50  7.59 999  991.5   4.5   5.1 999.0 99.0 99.00
2005 01 17 08 00  61 10.4 12.7  4.31 12.50  7.91 999  991.3   4.4   5.1 999.0 99.0 99.00
2005 01 17 09 00  55  9.5 11.7  3.96 12.50  7.86 999  991.0   4.3   5.1 999.0 99.0 99.00
2005 01 17 10 00  62 10.1 12.4  3.68 12.50  7.41 999  990.7   4.3   5.1 999.0 99.0 99.00
2005 01 17 11 00  55 10.4 12.4  4.04 11.11  7.89 999  990.0   4.0   5.1 999.0 99.0 99.00
2005 01 17 12 00  60 10.0 12.1  3.57 12.50  7.44 999  989.7   4.0   5.1 999.0 99.0 99.00
2005 01 17 13 00  52  9.0 11.0  3.77 11.11  7.64 999  989.5   4.4   5.1 999.0 99.0 99.00
2005 01 17 14 00  50  9.2 11.6  3.30 12.50  6.94 999  989.0   4.4   5.1 999.0 99.0 99.00
2005 01 17 15 00  50  9.0 10.4  3.58 12.50  7.31 999  988.9   4.4   5.1 999.0 99.0 99.00
2005 01 17 16 00  50  8.6 10.2  3.31 10.00  7.16 999  988.8   4.4   5.1 999.0 99.0 99.00
2005 01 17 17 00  51  8.6 10.3  3.34 11.11  7.23 999  988.9   4.4   5.1 999.0 99.0 99.00
2005 01 17 18 00  49  8.4  9.6  3.34 10.00  7.39 999  989.1   4.4   5.1 999.0 99.0 99.00
2005 01 17 19 00  42  7.6  9.1  3.55 11.11  7.71 999  989.5   4.7   5.1 999.0 99.0 99.00
2005 01 17 20 00  47  8.1  9.9  3.16 11.11  7.45 999  990.1   4.6   5.1 999.0 99.0 99.00
2005 01 17 21 00  53  6.9  8.0  2.93 11.11  7.25 999  990.7   4.4   5.1 999.0 99.0 99.00
2005 01 17 22 00  50  6.8  8.2  3.21 10.00  7.59 999  990.7   4.4   5.1 999.0 99.0 99.00
2005 01 17 23 00  48  6.4  7.6  2.96 11.11  7.56 999  990.6   4.4   5.1 999.0 99.0 99.00
2005 01 18 00 00  60  5.9  7.5  3.16 10.00  7.66 999  990.1   4.4   5.1 999.0 99.0 99.00
2005 01 18 01 00  57  6.6  8.4  2.94 10.00  7.19 999  990.0   4.3   5.1 999.0 99.0 99.00
2005 01 18 02 00  67  7.0  8.3  2.96  9.09  7.55 999  990.3   4.3   5.1 999.0 99.0 99.00
2005 01 18 03 00  62  7.1  8.9  2.93 11.11  7.34 999  990.4   4.4   5.1 999.0 99.0 99.00
2005 01 18 04 00  68  7.7  9.9  3.56 14.29  8.16 999  990.6   4.4   5.1 999.0 99.0 99.00
2005 01 18 05 00  77  7.3  9.1  3.20 14.29  8.10 999  990.9   4.4   5.1 999.0 99.0 99.00
2005 01 18 06 00  77  7.7  9.6  3.47 14.29  8.43 999  990.8   4.3   5.1 999.0 99.0 99.00
2005 01 18 07 00  68  8.3 10.8  3.52 14.29  8.21 999  990.8   4.1   5.1 999.0 99.0 99.00
2005 01 18 08 00  67  9.1 11.1  3.61 12.50  8.33 999  990.8   4.3   5.1 999.0 99.0 99.00
2005 01 18 09 00  63  9.6 11.6  3.86 12.50  8.33 999  990.6   4.3   5.1 999.0 99.0 99.00
2005 01 18 10 00  62  9.7 12.3  3.37 11.11  7.47 999  990.5   4.3   5.1 999.0 99.0 99.00
2005 01 18 11 00  61 10.1 12.4  3.69 11.11  7.73 999  990.0   4.3   5.1 999.0 99.0 99.00
2005 01 18 12 00  62  9.7 12.1  3.61 12.50  7.52 999  989.3   4.4   5.1 999.0 99.0 99.00
2005 01 18 13 00  62  9.4 11.8  3.56 11.11  7.60 999  988.7   4.4   5.1 999.0 99.0 99.00
2005 01 18 14 00  66  9.9 11.9  3.63 11.11  7.56 999  988.0   4.7   5.1 999.0 99.0 99.00
2005 01 18 15 00  65 11.0 13.1  3.72 11.11  7.65 999  987.3   4.7   5.1 999.0 99.0 99.00
2005 01 18 16 00  61 10.0 12.6  3.37 11.11  7.05 999  986.7   4.7   5.1 999.0 99.0 99.00
2005 01 18 17 00  64  9.6 12.4  3.23 11.11  6.75 999  986.1   4.8   5.1 999.0 99.0 99.00
2005 01 18 18 00  65  8.9 11.4  3.45 11.11  7.43 999  985.9   5.1   5.1 999.0 99.0 99.00
2005 01 18 19 00  66  8.5 10.6  3.13 11.11  7.10 999  985.4   5.1   5.1 999.0 99.0 99.00
2005 01 18 20 00  77  8.0 10.2  3.14 10.00  7.28 999  985.2   5.2   5.1 999.0 99.0 99.00
2005 01 18 21 00  78  7.7  9.4  3.10 11.11  7.15 999  985.1   5.2   5.1 999.0 99.0 99.00
2005 01 18 22 00  82  7.6  9.0  3.37 11.11  7.76 999  984.9   5.2   5.1 999.0 99.0 99.00
2005 01 18 23 00  87  6.8  8.6  3.24 10.00  7.41 999  984.6   5.2   5.1 999.0 99.0 99.00
2005 01 19 00 00  90  5.9  6.9  3.31 11.11  7.49 999  984.4   5.1   5.1 999.0 99.0 99.00
2005 01 19 01 00 120  3.1  4.1  3.54 10.00  7.57 999  984.5   5.1   5.1 999.0 99.0 99.00
2005 01 19 02 00 220  2.3  3.4  3.63 11.11  7.64 999  984.5   5.1   5.1 999.0 99.0 99.00
2005 01 19 03 00 217  2.5  3.6  3.48 11.11  7.49 999  984.7   4.8   5.1 999.0 99.0 99.00
2005 01 19 04 00 206  3.3  4.8  3.77 11.11  7.89 999  985.1   4.4   5.1 999.0 99.0 99.00
2005 01 19 05 00 213  2.3  3.9  3.64 11.11  7.91 999  985.1   4.0   5.1 999.0 99.0 99.00
2005 01 19 06 00 187  2.8  4.6  3.30 10.00  7.63 999  985.7   4.0   5.1 999.0 99.0 99.00
2005 01 19 07 00 194  3.5  5.1  3.37  9.09  7.67 999  985.9   4.0   5.1 999.0 99.0 99.00
2005 01 19 08 00 180  2.8  4.4  3.16 10.00  7.54 999  986.5   4.0   5.1 999.0 99.0 99.00
2005 01 19 09 00 163  2.2  3.3  3.57 10.00  7.84 999  986.7   4.3   5.1 999.0 99.0 99.00
2005 01 19 10 00 155  2.3  3.4  3.12 10.00  7.80 999  986.9   4.7   5.1 999.0 99.0 99.00
2005 01 19 11 00 152  2.9  4.1  3.14  8.33  7.65 999  987.1   4.7   5.1 999.0 99.0 99.00
2005 01 19 12 00 125  2.8  3.7  3.75 10.00  7.87 999  987.3   4.8   5.1 999.0 99.0 99.00
2005 01 19 13 00 110  3.4  4.2  3.34 10.00  7.57 999  987.3   4.8   5.1 999.0 99.0 99.00
2005 01 19 14 00  99  3.7  4.8  3.39 10.00  7.59 999  987.3   5.1   5.1 999.0 99.0 99.00
2005 01 19 15 00  98  4.8  5.8  3.53 10.00  7.52 999  987.5   4.8   5.1 999.0 99.0 99.00
2005 01 19 16 00  99  5.6  6.8  3.30 12.50  7.69 999  987.5   4.8   4.9 999.0 99.0 99.00
2005 01 19 17 00 100  6.3  7.7  3.09 11.11  7.59 999  987.5   4.8   4.9 999.0 99.0 99.00
2005 01 19 18 00 124  5.6  6.9  3.35 11.11  7.88 999  988.0   4.8   5.1 999.0 99.0 99.00
2005 01 19 19 00 127  4.9  6.0  3.03 11.11  7.70 999  988.4   4.8   5.1 999.0 99.0 99.00
2005 01 19 20 00 152  5.2  6.2  3.10 12.50  8.15 999  989.0   5.1   5.1 999.0 99.0 99.00
2005 01 19 21 00 169  6.1  7.5  3.11 12.50  7.94 999  989.4   4.8   5.1 999.0 99.0 99.00
2005 01 19 22 00 149  5.1  6.2  2.86 12.50  7.83 999  989.6   4.8   5.1 999.0 99.0 99.00
2005 01 19 23 00 147  6.6  8.0  2.70 11.11  7.68 999  989.6   5.2   5.1 999.0 99.0 99.00
2005 01 20 00 00 149  6.2  7.8  2.86  8.33  7.48 999  989.8   5.2   5.1 999.0 99.0 99.00
2005 01 20 01 00 149  6.8  8.4  2.72  8.33  7.20 999  989.9   5.2   5.1 999.0 99.0 99.00
2005 01 20 02 00 148  6.6  8.2  2.83 11.11  7.36 999  990.2   5.2   5.1 999.0 99.0 99.00
